143
68
101
83
90
36
84
96
206
142
158
199
191
189
161
125
159
88
154
175
43
92
134
34
178
64
102
212
16
119
121
112
146
15
47
33
54
115
148
73
127
160
204
1
152
59
106
11
77
137
208
147
135
173
108
165
110
49
46
21
196
129
94
116
63
7
202
151
51
13
133
120
89
183
71
201
93
100
141
124
99
123
30
39
177
179
26
114
20
2
111
157
209
67
174
22
176
211
24
195
81
104
3
190
14
55
12
126
27
56
219
9
28
105
57
138
31
48
76
113
66
156
203
19
97
45
217
80
107
163
136
164
210
60
213
32
50
86
79
98
145
58
214
109
42
153
17
162
172
10
131
171
188
118
186
194
128
40
62
69
74
82
140
53
168
149
8
218
