139
141
161
219
202
192
119
160
193
54
214
140
150
196
114
166
14
45
46
63
142
36
20
13
92
130
151
185
34
176
99
76
61
33
144
198
147
132
148
68
98
168
138
38
179
55
155
86
159
21
22
4
73
6
125
175
118
162
87
27
42
116
172
203
18
79
205
170
178
2
117
173
208
83
60
50
97
122
15
23
88
165
75
153
102
56
136
209
1
16
191
180
215
199
41
129
183
149
93
188
31
217
26
145
169
53
3
167
156
115
39
10
164
57
103
190
112
157
77
146
127
5
58
37
30
207
95
210
133
65
90
120
51
47
100
163
123
134
131
81
40
189
218
106
91
94
152
29
110
9
