189
34
202
173
216
104
3
22
133
214
44
153
175
140
195
10
135
13
119
186
91
61
143
74
206
39
57
205
17
150
43
68
118
134
31
38
23
181
53
148
130
50
170
12
122
145
80
208
16
111
46
128
15
69
215
89
124
159
77
36
141
123
45
54
197
55
193
47
35
191
8
117
190
192
188
19
132
14
120
65
147
121
137
58
24
88
160
203
156
209
51
187
219
144
20
196
67
127
59
97
174
182
168
106
29
92
125
200
169
108
164
26
105
178
165
116
84
28
30
81
95
199
9
151
177
211
194
139
210
