143
158
199
189
175
119
94
183
45
32
98
118
40
168
91
85
184
60
182
66
21
141
142
208
214
93
70
155
4
18
81
124
150
177
42
174
186
154
138
149
99
114
113
129
194
133
164
148
115
77
172
153
211
78
110
88
198
135
41
83
97
48
137
73
212
185
151
163
219
69
195
121
96
123
140
218
1
19
37
156
209
157
106
63
134
179
59
206
193
71
5
173
29
127
15
31
25
197
202
12
112
67
36
64
130
27
89
107
