73
191
100
90
170
59
189
34
202
151
169
212
148
4
116
173
216
164
40
104
125
3
22
78
219
84
7
110
60
85
95
94
92
133
137
214
82
183
176
53
172
81
18
44
168
147
199
153
175
182
6
75
215
42
152
167
121
98
140
120
201
165
195
127
103
112
10
83
135
115
28
11
139
114
13
41
63
210
126
117
160
36
156
50
154
162
187
62
155
24
119
166
179
180
178
106
211
89
158
38
71
186
102
91
66
99
161
136
61
52
203
143
87
198
74
122
109
55
218
129
113
131
35
206
134
194
208
177
88
144
39
57
174
48
79
207
157
26
30
47
67
205
171
181
72
93
146
49
27
17
