141
202
192
119
140
151
61
144
98
172
203
79
205
117
83
97
122
165
180
129
183
93
31
156
10
127
120
100
40
189
91
116
154
107
200
181
143
78
206
137
89
105
188
212
168
112
186
59
52
36
39
14
23
72
33
118
217
123
66
94
187
58
142
130
184
162
191
96
110
182
115
74
81
29
219
109
211
4
218
67
63
99
51
185
16
77
126
124
208
114
28
82
152
88
32
15
92
45
54
196
84
136
138
86
171
160
38
149
17
27
133
48
159
216
57
164
64
158
108
26
170
25
111
